delay,controller,factor
0.0001,signal,0.005
17.63082149,signal,0.005
0.0001,signal,0.005
3.13454342,signal,0.005
0.0001,signal,0.005
22.25483847,signal,0.005
24.43105814,signal,0.005
13.99520085,signal,0.005
4.281297148,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
31.60794178,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
41.26820592,signal,0.005
2.127288126,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
22.2101,signal,0.005
21.70200307,signal,0.005
7.784446881,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
55.7215885,signal,0.005
55.74190737,signal,0.005
55.94054002,signal,0.005
53.5303998,signal,0.005
45.26284594,signal,0.005
41.20759495,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
41.74154459,signal,0.005
38.70200306,signal,0.005
30.65205064,signal,0.005
28.1925248,signal,0.005
24.06520838,signal,0.005
13.01839883,signal,0.005
5.266232049,signal,0.005
2.360804734,signal,0.005
1.874483117,signal,0.005
1.309610045,signal,0.005
57.06423585,signal,0.005
36.30200306,signal,0.005
26.65205064,signal,0.005
26.7925248,signal,0.005
20.26520869,signal,0.005
11.75407064,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
27.06745265,signal,0.005
14.34189547,signal,0.005
9.367783906,signal,0.005
8.237802074,signal,0.005
0.0001,signal,0.005
43.21348784,signal,0.005
34.30200306,signal,0.005
33.05205064,signal,0.005
11.82857298,signal,0.005
10.1948064,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
45.32403503,signal,0.005
30.30200306,signal,0.005
23.25205064,signal,0.005
11.42830597,signal,0.005
0.0001,signal,0.005
40.51725373,signal,0.005
38.30200306,signal,0.005
37.65205063,signal,0.005
32.19252477,signal,0.005
2.211446615,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
4.384195503,signal,0.005
4.05177335,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.339123254,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
4.194816279,signal,0.005
4.531006224,signal,0.005
0.0001,signal,0.005
2.205210837,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
5.525985981,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
1.120323022,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
11.6101,signal,0.005
53.51911222,signal,0.005
46.10200306,signal,0.005
6.905728699,signal,0.005
6.857388769,signal,0.005
0.0001,signal,0.005
40.34775406,signal,0.005
43.10134688,signal,0.005
34.14190737,signal,0.005
27.54054002,signal,0.005
17.93040033,signal,0.005
0.0001,signal,0.005
9.867452655,signal,0.005
0.0001,signal,0.005
20.46745265,signal,0.005
33.41051883,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
2.902946266,signal,0.005
14.56243234,signal,0.005
28.37930463,signal,0.005
3.96527782,signal,0.005
42.70892864,signal,0.005
27.8625289,signal,0.005
32.57274692,signal,0.005
30.68245036,signal,0.005
2.90137891,signal,0.005
44.90299973,signal,0.005
7.576440343,signal,0.005
57.15602083,signal,0.005
45.68701264,signal,0.005
2.249343991,signal,0.005
25.02160354,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
30.50917546,signal,0.005
19.21208341,signal,0.005
5.051214289,signal,0.005
2.245281949,signal,0.005
56.68687104,signal,0.005
27.80704472,signal,0.005
22.86390773,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
5.918167318,signal,0.005
5.574888722,signal,0.005
1.596967677,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
3.416135886,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
36.57167444,signal,0.005
30.47931645,signal,0.005
22.22245853,signal,0.005
14.76548647,signal,0.005
0.221122565,signal,0.005
1.555615072,signal,0.005
36.61237625,signal,0.005
39.27014626,signal,0.005
41.59867112,signal,0.005
0.0001,signal,0.005
31.6729621,signal,0.005
20.00315909,signal,0.005
22.53146561,signal,0.005
24.2309705,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
40.13917826,signal,0.005
27.3254169,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
29.44266883,signal,0.005
17.09132201,signal,0.005
0.0001,signal,0.005
0.735843158,signal,0.005
0.0001,signal,0.005
37.08167495,signal,0.005
25.40023313,signal,0.005
18.29421408,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
38.74778987,signal,0.005
2.084403553,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
29.99889107,signal,0.005
20.52433544,signal,0.005
6.641794662,signal,0.005
0.0001,signal,0.005
39.6131908,signal,0.005
17.54190566,signal,0.005
52.52346599,signal,0.005
14.34189547,signal,0.005
0.0001,signal,0.005
6.633677947,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
26.83275131,signal,0.005
18.34912751,signal,0.005
12.53068642,signal,0.005
11.48368445,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
57.65401276,signal,0.005
45.33520206,signal,0.005
37.50200306,signal,0.005
2.8101,signal,0.005
2.124355696,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
44.76853714,signal,0.005
28.97860801,signal,0.005
57.00224081,signal,0.005
50.50200306,signal,0.005
40.97460639,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
0.0001,signal,0.005
6.244249797,signal,0.005
0.0001,signal,0.005
3.965016648,signal,0.005
5.633954402,signal,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
6.493867659,fcfs,0.005
0.0001,fcfs,0.005
0.0001,fcfs,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
4.631502042,planning,0.005
0.0001,planning,0.005
0.0001,planning,0.005
0.0001,signal,0.01
17.63082149,signal,0.01
0.0001,signal,0.01
3.13454342,signal,0.01
0.0001,signal,0.01
22.25483847,signal,0.01
24.43105814,signal,0.01
13.99520085,signal,0.01
4.281297148,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
31.60794178,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
41.26820592,signal,0.01
2.127288126,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
22.2101,signal,0.01
21.70200307,signal,0.01
7.784446881,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
55.7215885,signal,0.01
55.74190737,signal,0.01
55.94054002,signal,0.01
53.5303998,signal,0.01
45.26284594,signal,0.01
41.20759495,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
41.74154459,signal,0.01
38.70200306,signal,0.01
30.65205064,signal,0.01
28.1925248,signal,0.01
24.06520838,signal,0.01
13.01839883,signal,0.01
5.266232049,signal,0.01
2.360804734,signal,0.01
1.874483117,signal,0.01
1.309610045,signal,0.01
57.06423585,signal,0.01
36.30200306,signal,0.01
26.65205064,signal,0.01
26.7925248,signal,0.01
20.26520869,signal,0.01
11.75407064,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
27.06745265,signal,0.01
14.34189547,signal,0.01
9.367783906,signal,0.01
8.237802074,signal,0.01
0.0001,signal,0.01
43.21348784,signal,0.01
34.30200306,signal,0.01
33.05205064,signal,0.01
11.82857298,signal,0.01
10.1948064,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
45.32403503,signal,0.01
30.30200306,signal,0.01
23.25205064,signal,0.01
11.42830597,signal,0.01
0.0001,signal,0.01
40.51725373,signal,0.01
38.30200306,signal,0.01
37.65205063,signal,0.01
32.19252477,signal,0.01
2.211446615,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
4.384195503,signal,0.01
4.05177335,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.339123254,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
4.194816279,signal,0.01
4.531006224,signal,0.01
0.0001,signal,0.01
2.205210837,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
5.525985981,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
1.120323022,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
11.6101,signal,0.01
53.51911222,signal,0.01
46.10200306,signal,0.01
6.905728699,signal,0.01
6.857388769,signal,0.01
0.0001,signal,0.01
40.34775406,signal,0.01
43.10134688,signal,0.01
34.14190737,signal,0.01
27.54054002,signal,0.01
17.93040033,signal,0.01
0.0001,signal,0.01
9.867452655,signal,0.01
0.0001,signal,0.01
20.46745265,signal,0.01
33.41051883,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
2.902946266,signal,0.01
14.56243234,signal,0.01
28.37930463,signal,0.01
3.96527782,signal,0.01
42.70892864,signal,0.01
27.8625289,signal,0.01
32.57274692,signal,0.01
30.68245036,signal,0.01
2.90137891,signal,0.01
44.90299973,signal,0.01
7.576440343,signal,0.01
57.15602083,signal,0.01
45.68701264,signal,0.01
2.249343991,signal,0.01
25.02160354,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
30.50917546,signal,0.01
19.21208341,signal,0.01
5.051214289,signal,0.01
2.245281949,signal,0.01
56.68687104,signal,0.01
27.80704472,signal,0.01
22.86390773,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
5.918167318,signal,0.01
5.574888722,signal,0.01
1.596967677,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
3.416135886,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
36.57167444,signal,0.01
30.47931645,signal,0.01
22.22245853,signal,0.01
14.76548647,signal,0.01
0.221122565,signal,0.01
1.555615072,signal,0.01
36.61237625,signal,0.01
39.27014626,signal,0.01
41.59867112,signal,0.01
0.0001,signal,0.01
31.6729621,signal,0.01
20.00315909,signal,0.01
22.53146561,signal,0.01
24.2309705,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
40.13917826,signal,0.01
27.3254169,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
29.44266883,signal,0.01
17.09132201,signal,0.01
0.0001,signal,0.01
0.735843158,signal,0.01
0.0001,signal,0.01
37.08167495,signal,0.01
25.40023313,signal,0.01
18.29421408,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
38.74778987,signal,0.01
2.084403553,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
29.99889107,signal,0.01
20.52433544,signal,0.01
6.641794662,signal,0.01
0.0001,signal,0.01
39.6131908,signal,0.01
17.54190566,signal,0.01
52.52346599,signal,0.01
14.34189547,signal,0.01
0.0001,signal,0.01
6.633677947,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
26.83275131,signal,0.01
18.34912751,signal,0.01
12.53068642,signal,0.01
11.48368445,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
57.65401276,signal,0.01
45.33520206,signal,0.01
37.50200306,signal,0.01
2.8101,signal,0.01
2.124355696,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
44.76853714,signal,0.01
28.97860801,signal,0.01
57.00224081,signal,0.01
50.50200306,signal,0.01
40.97460639,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
0.0001,signal,0.01
6.244249797,signal,0.01
0.0001,signal,0.01
3.965016648,signal,0.01
5.633954402,signal,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
6.944895208,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
14.42415733,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
1.780186555,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
10.3672894,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
6.348641744,fcfs,0.01
1.780186555,fcfs,0.01
0.217396157,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,fcfs,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
4.631502042,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
3.855550877,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,planning,0.01
0.0001,signal,0.015
17.63082149,signal,0.015
0.0001,signal,0.015
3.13454342,signal,0.015
0.0001,signal,0.015
22.25483847,signal,0.015
24.43105814,signal,0.015
13.99520085,signal,0.015
4.281297148,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
31.60794178,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
41.26820592,signal,0.015
2.127288126,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
22.2101,signal,0.015
21.70200307,signal,0.015
7.784446881,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
55.7215885,signal,0.015
55.74190737,signal,0.015
55.94054002,signal,0.015
53.5303998,signal,0.015
45.26284594,signal,0.015
41.20759495,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
41.74154459,signal,0.015
38.70200306,signal,0.015
30.65205064,signal,0.015
28.1925248,signal,0.015
24.06520838,signal,0.015
13.01839883,signal,0.015
5.266232049,signal,0.015
2.360804734,signal,0.015
1.874483117,signal,0.015
1.309610045,signal,0.015
57.06423585,signal,0.015
36.30200306,signal,0.015
26.65205064,signal,0.015
26.7925248,signal,0.015
20.26520869,signal,0.015
11.75407064,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
27.06745265,signal,0.015
14.34189547,signal,0.015
9.367783906,signal,0.015
8.237802074,signal,0.015
0.0001,signal,0.015
43.21348784,signal,0.015
34.30200306,signal,0.015
33.05205064,signal,0.015
11.82857298,signal,0.015
10.1948064,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
45.32403503,signal,0.015
30.30200306,signal,0.015
23.25205064,signal,0.015
11.42830597,signal,0.015
0.0001,signal,0.015
40.51725373,signal,0.015
38.30200306,signal,0.015
37.65205063,signal,0.015
32.19252477,signal,0.015
2.211446615,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
4.384195503,signal,0.015
4.05177335,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.339123254,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
4.194816279,signal,0.015
4.531006224,signal,0.015
0.0001,signal,0.015
2.205210837,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
5.525985981,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
1.120323022,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
11.6101,signal,0.015
53.51911222,signal,0.015
46.10200306,signal,0.015
6.905728699,signal,0.015
6.857388769,signal,0.015
0.0001,signal,0.015
40.34775406,signal,0.015
43.10134688,signal,0.015
34.14190737,signal,0.015
27.54054002,signal,0.015
17.93040033,signal,0.015
0.0001,signal,0.015
9.867452655,signal,0.015
0.0001,signal,0.015
20.46745265,signal,0.015
33.41051883,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
2.902946266,signal,0.015
14.56243234,signal,0.015
28.37930463,signal,0.015
3.96527782,signal,0.015
42.70892864,signal,0.015
27.8625289,signal,0.015
32.57274692,signal,0.015
30.68245036,signal,0.015
2.90137891,signal,0.015
44.90299973,signal,0.015
7.576440343,signal,0.015
57.15602083,signal,0.015
45.68701264,signal,0.015
2.249343991,signal,0.015
25.02160354,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
30.50917546,signal,0.015
19.21208341,signal,0.015
5.051214289,signal,0.015
2.245281949,signal,0.015
56.68687104,signal,0.015
27.80704472,signal,0.015
22.86390773,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
5.918167318,signal,0.015
5.574888722,signal,0.015
1.596967677,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
3.416135886,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
36.57167444,signal,0.015
30.47931645,signal,0.015
22.22245853,signal,0.015
14.76548647,signal,0.015
0.221122565,signal,0.015
1.555615072,signal,0.015
36.61237625,signal,0.015
39.27014626,signal,0.015
41.59867112,signal,0.015
0.0001,signal,0.015
31.6729621,signal,0.015
20.00315909,signal,0.015
22.53146561,signal,0.015
24.2309705,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
40.13917826,signal,0.015
27.3254169,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
29.44266883,signal,0.015
17.09132201,signal,0.015
0.0001,signal,0.015
0.735843158,signal,0.015
0.0001,signal,0.015
37.08167495,signal,0.015
25.40023313,signal,0.015
18.29421408,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
38.74778987,signal,0.015
2.084403553,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
29.99889107,signal,0.015
20.52433544,signal,0.015
6.641794662,signal,0.015
0.0001,signal,0.015
39.6131908,signal,0.015
17.54190566,signal,0.015
52.52346599,signal,0.015
14.34189547,signal,0.015
0.0001,signal,0.015
6.633677947,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
26.83275131,signal,0.015
18.34912751,signal,0.015
12.53068642,signal,0.015
11.48368445,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
57.65401276,signal,0.015
45.33520206,signal,0.015
37.50200306,signal,0.015
2.8101,signal,0.015
2.124355696,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
44.76853714,signal,0.015
28.97860801,signal,0.015
57.00224081,signal,0.015
50.50200306,signal,0.015
40.97460639,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
0.0001,signal,0.015
6.244249797,signal,0.015
0.0001,signal,0.015
3.965016648,signal,0.015
5.633954402,signal,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
4.443149272,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
1.048522727,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
1.534719976,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
14.42415733,fcfs,0.015
7.420265845,fcfs,0.015
1.780186555,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
6.712992098,fcfs,0.015
